Año Cuenta Pública,Grupo Funcional,Sector,Ente Fiscalizado,Entidad Federativa,Tipo Auditoría,Número,Título,Universo (miles pesos),Muestra (miles pesos),Ente a quien se dirige la Acción,Tipo Acción,Clave Acción,Acción Superveniente,Texto Acción,Estado de Trámite,Auditorías,Acciones
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Torreón, Coahuila de Zaragoza",Coahuila de Zaragoza,Cumplimiento Financiero,798,Participaciones Federales a Municipios,"978,988.30","665,215.30","Municipio de Torreón, Coahuila de Zaragoza",Pliego de Observaciones,2017-D-05035-15-0798-06-004,-,"Se presume un probable daño o perjuicio o ambos a la Hacienda Pública por un monto de 925,206.75 pesos ( novecientos veinticinco mil doscientos seis pesos 75/100 m.n. ), más los rendimientos financieros generados desde su disposición y hasta el reintegro a la cuenta de Participaciones Federales 2017, por las obras terminadas que no se encontraron en operación.",En seguimiento,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Torreón, Coahuila de Zaragoza",Coahuila de Zaragoza,Cumplimiento Financiero,798,Participaciones Federales a Municipios,"978,988.30","665,215.30","Municipio de Torreón, Coahuila de Zaragoza",Pliego de Observaciones,2017-D-05035-15-0798-06-002,-,"Se presume un probable daño o perjuicio o ambos a la Hacienda Pública por un monto de 312,135.03 pesos ( trescientos doce mil ciento treinta y cinco pesos 03/100 m.n. ), más los rendimientos financieros generados desde su disposición y hasta su reintegro a la cuenta de Participaciones Federales 2017 por obra pagada no ejecutada.",En seguimiento,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Torreón, Coahuila de Zaragoza",Coahuila de Zaragoza,Cumplimiento Financiero,798,Participaciones Federales a Municipios,"978,988.30","665,215.30","Municipio de Torreón, Coahuila de Zaragoza",Pliego de Observaciones,2017-D-05035-15-0798-06-003,-,"Se presume un probable daño o perjuicio o ambos a la Hacienda Pública por un monto de 75,097.93 pesos ( setenta y cinco mil noventa y siete pesos 93/100 m.n. ), más los rendimientos financieros generados desde su disposición y hasta su reintegro a la cuenta de Participaciones Federales 2017 por obra con mala calidad.",En seguimiento,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Torreón, Coahuila de Zaragoza",Coahuila de Zaragoza,Cumplimiento Financiero,798,Participaciones Federales a Municipios,"978,988.30","665,215.30","Municipio de Torreón, Coahuila de Zaragoza",Pliego de Observaciones,2017-D-05035-15-0798-06-001,-,"Se presume un probable daño o perjuicio o ambos a la Hacienda Pública por un monto de 33,980,786.73 pesos ( treinta y tres millones novecientos ochenta mil setecientos ochenta y seis pesos 73/100 m.n. ), más los rendimientos financieros generados desde su disposición hasta su reintegro a la cuenta de Participaciones Federales 2017, por la falta de documentación justificativa y comprobatoria del gasto.",En seguimiento,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Torreón, Coahuila de Zaragoza",Coahuila de Zaragoza,Cumplimiento Financiero,798,Participaciones Federales a Municipios,"978,988.30","665,215.30","Municipio de Torreón, Coahuila de Zaragoza",Promoción de Responsabilidad Administrativa Sancionatoria,,,,,1,13
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Torreón, Coahuila de Zaragoza",Coahuila de Zaragoza,Cumplimiento Financiero,798,Participaciones Federales a Municipios,"978,988.30","665,215.30","Municipio de Torreón, Coahuila de Zaragoza",Recomendación,,,,,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Torreón, Coahuila de Zaragoza",Coahuila de Zaragoza,Cumplimiento Financiero con Enfoque de Desempeño,799,Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal,"75,449.10","53,770.90","Municipio de Torreón, Coahuila de Zaragoza",Pliego de Observaciones,2017-D-05035-16-0799-06-002,-,"Se presume un probable daño o perjuicio o ambos a la Hacienda Pública Federal  por un monto de 3,259,269.69 pesos ( tres millones doscientos cincuenta y nueve mil doscientos sesenta y nueve pesos 69/100 m.n. ), más los rendimientos financieros generados desde su disposición hasta su reintegro a la cuenta  de los Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal o en su caso a la Tesorería de la Federación, conforme a lo establecido en la Ley de Disciplina Financiera de las Entidades Federativas y los Municipios, por la construcción de un cárcamo, con número de contrato CO-018-17, que no se encontró en operación por falta de equipamiento para conexión de la energía eléctrica, por lo que no proporciona el beneficio a la población objetivo.",En seguimiento,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Torreón, Coahuila de Zaragoza",Coahuila de Zaragoza,Cumplimiento Financiero con Enfoque de Desempeño,799,Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal,"75,449.10","53,770.90","Municipio de Torreón, Coahuila de Zaragoza",Pliego de Observaciones,2017-D-05035-16-0799-06-001,2017-D-05035-16-0799-15-001/EPRA/????/2020,"Se presume un probable daño o perjuicio o ambos a la Hacienda Pública Federal  por un monto de 1,992,100.00 pesos ( un millón novecientos noventa y dos mil cien pesos 00/100 m.n. ), más los rendimientos financieros que se generen desde su disposición hasta su reintegro a la cuenta de los Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal, o en su caso a la Tesorería de la Federación, conforme a lo establecido en la Ley de Disciplina Financiera de las Entidades Federativas y los Municipios, por no presentar la documentación justificativa y comprobatoria del gasto.",Conclusión,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Torreón, Coahuila de Zaragoza",Coahuila de Zaragoza,Cumplimiento Financiero con Enfoque de Desempeño,799,Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal,"75,449.10","53,770.90","Municipio de Torreón, Coahuila de Zaragoza",Promoción de Responsabilidad Administrativa Sancionatoria,,,,,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Totolapan, Morelos",Morelos,Cumplimiento Financiero con Enfoque de Desempeño,1091,Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal,"10,384.50","7,620.30","Municipio de Totolapan, Morelos",Recomendación,,,,,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Tula de Allende, Hidalgo",Hidalgo,Cumplimiento Financiero,991,Participaciones Federales a Municipios,"102,554.30","83,713.50",-,-,,,,,1,0
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Tulancingo de Bravo, Hidalgo",Hidalgo,Cumplimiento Financiero,992,Participaciones Federales a Municipios,"129,480.20","120,829.10",-,-,,,,,1,0
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Veracruz Ignacio de la Llave,Cumplimiento Financiero,1509,Participaciones Federales a Municipios,"237,904.00","159,602.30",-,-,,,,,1,0
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Veracruz Ignacio de la Llave,Cumplimiento Financiero con Enfoque de Desempeño,1510,Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal,"85,462.10","69,088.90","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Informe de Presunta Responsabilidad Administrativa,,,,,1,4
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Veracruz Ignacio de la Llave,Cumplimiento Financiero con Enfoque de Desempeño,1510,Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal,"85,462.10","69,088.90","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Pliego de Observaciones,2017-D-30189-16-1510-06-004,2017-D-30189-16-1510-15-004/EPRA/0247/2019,"Se presume un probable daño o perjuicio o ambos a la Hacienda Pública Federal  por un monto de 3,205,405.44 pesos ( tres millones doscientos cinco mil cuatrocientos cinco pesos 44/100 m.n. ), más los rendimientos financieros generados desde su disposición hasta su reintegro a la cuenta del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal 2017 o en su caso a la Tesorería de la Federación, conforme a lo establecido en la Ley de Disciplina Financiera de las Entidades Federativas y los Municipios, por concepto de volúmenes de obra pagados no ejecutados de los contratos núms. 2017301890054, y 2017301890104.",Con seguimiento concluido,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Veracruz Ignacio de la Llave,Cumplimiento Financiero con Enfoque de Desempeño,1510,Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal,"85,462.10","69,088.90","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Pliego de Observaciones,2017-D-30189-16-1510-06-001,2017-D-30189-16-1510-15-001/EPRA/0185/2020,"Se presume un probable daño o perjuicio o ambos a la Hacienda Pública Federal  por un monto de 3,740,606.82 pesos ( tres millones setecientos cuarenta mil seiscientos seis pesos 82/100 m.n. ), más los rendimientos financieros generados desde su disposición hasta su reintegro a la cuenta del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal 2017 o en su caso a la Tesorería de la Federación, conforme a lo establecido en la Ley de Disciplina Financiera de las Entidades Federativas y los Municipios, por la falta de documentación justificativa y comprobatoria de los egresos realizados.",Con seguimiento concluido,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Veracruz Ignacio de la Llave,Cumplimiento Financiero con Enfoque de Desempeño,1510,Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal,"85,462.10","69,088.90","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Pliego de Observaciones,2017-D-30189-16-1510-06-002,2017-D-30189-16-1510-15-002/EPRA/0249/2020,"Se presume un probable daño o perjuicio o ambos a la Hacienda Pública Federal  por un monto de 2,000,000.00 pesos ( dos millones de pesos 00/100 m.n. ), más los rendimientos generados desde su disposición hasta su reintegro a la cuenta del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal 2017 o en su caso a la Tesorería de la Federación, conforme a lo establecido en la Ley de Disciplina Financiera de las Entidades Federativas y los Municipios, debido a que el municipio no presentó la documentación justificativa y comprobatoria de los egresos con cargo a gastos indirectos del fondo.",Con seguimiento concluido,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Veracruz Ignacio de la Llave,Cumplimiento Financiero con Enfoque de Desempeño,1510,Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal,"85,462.10","69,088.90","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Pliego de Observaciones,2017-D-30189-16-1510-06-003,2017-D-30189-16-1510-15-001,"Se presume un probable daño o perjuicio o ambos a la Hacienda Pública Federal  por un monto de 877,808.76 pesos ( ochocientos setenta y siete mil ochocientos ocho pesos 76/100 m.n. ), más los rendimientos financieros generados desde su disposición hasta su reintegro a la cuenta del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal 2017 o en su caso a la Tesorería de la Federación, conforme a lo establecido en la Ley de Disciplina Financiera de las Entidades Federativas y los Municipios, por la falta de amortización del anticipo otorgado en la obra con número de contrato 2017301890008.",Con seguimiento concluido,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Veracruz Ignacio de la Llave,Cumplimiento Financiero con Enfoque de Desempeño,1510,Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal,"85,462.10","69,088.90","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Promoción de Responsabilidad Administrativa Sancionatoria,,,,,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Veracruz Ignacio de la Llave,Cumplimiento Financiero con Enfoque de Desempeño,1510,Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal,"85,462.10","69,088.90","Municipio de Tuxpan, Veracruz de Ignacio de la Llave",Recomendación,,,,,1,3
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Tuxtla Gutiérrez, Chiapas",Chiapas,Cumplimiento Financiero,699,Participaciones Federales a Municipios,"1,124,901.00","1,096,012.40","Municipio de Tuxtla Gutiérrez, Chiapas",Pliego de Observaciones,2017-D-07101-15-0699-06-002,-,"Se presume un probable daño o perjuicio o ambos a la Hacienda Pública por un monto de 7,564,057.00 pesos ( siete millones quinientos sesenta y cuatro mil cincuenta y siete pesos 00/100 m.n. ), más los rendimientos financieros que se hubieran generado desde su disposición hasta su reintegro, por pagar con recursos de Participaciones Federales a Municipios sin disponer de la documentación comprobatoria y justificativa original del capítulo de gasto 3000 (Servicios Generales).",En seguimiento,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Tuxtla Gutiérrez, Chiapas",Chiapas,Cumplimiento Financiero,699,Participaciones Federales a Municipios,"1,124,901.00","1,096,012.40","Municipio de Tuxtla Gutiérrez, Chiapas",Pliego de Observaciones,2017-D-07101-15-0699-06-006,-,"Se presume un probable daño o perjuicio o ambos a la Hacienda Pública por un monto de 93,500,000.00 pesos ( noventa y tres millones quinientos mil pesos 00/100 m.n. ), más los rendimientos financieros que se hubieran generado desde su disposición hasta su reintegro a la cuenta de Participaciones, por la falta de documentación comprobatoria y justificativa original del gasto y del destino y aplicación de la deuda adquirida, así como la autorización de la legislatura local y la autorización del cabildo.",En seguimiento,1,1
2017,Gasto Federalizado,"Ramos Generales 23, 33 y Otros","Municipio de Tuxtla Gutiérrez, Chiapas",Chiapas,Cumplimiento Financiero,699,Participaciones Federales a Municipios,"1,124,901.00","1,096,012.40","Municipio de Tuxtla Gutiérrez, Chiapas",Pliego de Observaciones,2017-D-07101-15-0699-06-003,-,"Se presume un probable daño o perjuicio o ambos a la Hacienda Pública por un monto de 50,000.00 pesos ( cincuenta mil pesos 00/100 m.n. ), más los rendimientos financieros que se hubieran generado desde su disposición hasta su reintegro, por pagar con recursos de Participaciones Federales a Municipios sin disponer de la documentación comprobatoria y justificativa original del capítulo de gasto 4000 (Transferencias, Asignaciones, Subsidios y Otras Ayudas).",En seguimiento,1,1
